0.0 0
0.0905768 340
0.18279 680
0.276537 1020
0.370283 1360
0.462454 1700
0.465606 2040
0.5562 2380
0.559352 2720
0.562504 3060
0.649946 3400
0.653098 3740
0.65625 4080
0.659402 4420
0.742117 4760
0.745269 5100
0.748421 5440
0.751573 5780
0.754725 6120
0.757877 6460
0.834287 6800
0.837439 7140
0.840591 7480
0.843743 7820
0.846895 8160
0.850047 8500
0.853199 8840
0.856351 9180
0.859503 9520
0.926458 9860
0.92961 10200
0.932762 10540
0.935914 10880
0.939066 11220
0.942218 11560
0.94537 11900
0.948522 12240
0.951674 12580
0.954826 12920
0.957978 13260
0.96113 13600
0.964282 13940
0.967434 14280
1.0202 14620
1.02336 14960
1.02651 15300
1.02966 15640
1.03281 15980
1.03596 16320
1.03912 16660
1.04227 17000
1.04542 17340
1.04857 17680
1.05172 18020
1.05488 18360
1.05803 18700
1.06118 19040
1.06433 19380
1.06748 19720
1.07064 20060
1.07379 20400
1.07694 20740
1.08009 21080
1.08324 21420
1.11395 21760
1.1171 22100
1.12025 22440
1.12341 22780
1.12656 23120
1.12971 23460
1.13286 23800
1.13601 24140
1.13917 24480
1.14232 24820
1.14547 25160
1.14862 25500
1.15177 25840
1.15493 26180
1.15808 26520
1.16123 26860
1.16438 27200
1.16753 27540
1.17069 27880
1.17384 28220
1.17699 28560
1.18014 28900
1.18329 29240
1.18645 29580
1.1896 29920
1.19275 30260
1.1959 30600
1.19905 30940
1.20221 31280
1.20536 31620
1.20851 31960
1.21166 32300
1.21481 32640
1.21797 32980
1.22112 33320
1.22427 33660
1.22742 34000
1.23057 34340
1.23373 34680
1.23688 35020
1.24003 35360
1.24318 35700
1.24633 36040
1.24949 36380
1.25264 36720
1.25579 37060
1.25894 37400
1.26209 37740
1.26525 38080
1.2684 38420
1.27155 38760
1.2747 39100
1.27785 39440
1.28101 39780
1.28416 40120
1.28731 40460
1.29046 40800
1.29361 41140
1.29677 41480
1.29992 41820
1.30307 42160
1.30622 42500
1.30937 42840
1.31253 43180
1.31568 43520
1.31883 43860
1.32198 44200
1.32513 44540
1.32829 44880
1.33144 45220
1.33459 45560
1.33774 45900
1.34089 46240
1.34405 46580
1.3472 46920
1.35035 47260
1.3535 47600
1.35665 47940
1.35981 48280
1.36296 48620
1.36611 48960
1.36926 49300
1.37241 49640
1.37557 49980
1.37872 50320
1.38187 50660
1.38502 51000
1.38817 51340
1.39133 51680
1.39448 52020
1.39763 52360
1.40078 52700
1.40393 53040
1.40709 53380
1.41024 53720
1.41339 54060
1.41654 54400
1.41969 54740
1.42285 55080
1.426 55420
1.42915 55760
1.4323 56100
1.43545 56440
1.43861 56780
1.44176 57120
1.44491 57460
1.44806 57800
1.45121 58140
1.45437 58480
1.45752 58820
1.46067 59160
1.46382 59500
1.46697 59840
1.47013 60180
1.47328 60520
1.47643 60860
1.47958 61200
1.48273 61540
1.48589 61880
1.48904 62220
1.49219 62560
1.49534 62900
1.49849 63240
1.50165 63580
1.5048 63920
1.50795 64260
1.5111 64600
1.51425 64940
1.51741 65280
1.52056 65620
1.52371 65960
1.52686 66300
1.53001 66640
1.53317 66980
1.53632 67320
1.53947 67660
1.54262 68000
1.54577 68340
1.54893 68680
1.55208 69020
1.55523 69360
1.55838 69700
1.56153 70040
1.56469 70380
1.56784 70720
1.57099 71060
1.57414 71400
1.57729 71740
1.58045 72080
1.5836 72420
1.58675 72760
1.5899 73100
1.59305 73440
1.59621 73780
1.59936 74120
1.60251 74460
1.60566 74800
1.60881 75140
1.61197 75480
1.61512 75820
1.61827 76160
1.62142 76500
1.62457 76840
1.62773 77180
1.63088 77520
1.63403 77860
1.63718 78200
1.64033 78540
1.64349 78880
1.64664 79220
1.64979 79560
1.65294 79900
1.65609 80240
1.65925 80580
1.6624 80920
1.66555 81260
1.6687 81600
1.67185 81940
1.67501 82280
1.67816 82620
1.68131 82960
1.68446 83300
1.68761 83640
1.69077 83980
1.69392 84320
1.69707 84660
1.70022 85000
1.70337 85340
1.70653 85680
1.70968 86020
1.71283 86360
1.71598 86700
1.71913 87040
1.72229 87380
1.72544 87720
1.72859 88060
1.73174 88400
1.73489 88740
1.73805 89080
1.7412 89420
1.74435 89760
1.7475 90100
1.75065 90440
1.75381 90780
1.75696 91120
1.76011 91460
1.76326 91800
1.76641 92140
1.76957 92480
1.77272 92820
1.77587 93160
1.77902 93500
1.78217 93840
1.78533 94180
1.78848 94520
1.79163 94860
1.79478 95200
1.79793 95540
1.80109 95880
1.80424 96220
1.80739 96560
1.81054 96900
1.81369 97240
1.81685 97580
1.82 97920
1.82315 98260
1.8263 98600
1.82945 98940
1.83261 99280
1.83576 99620
1.83891 99960
1.84206 100300
1.84521 100640
1.84837 100980
1.85152 101320
1.85467 101660
1.85782 102000
1.86097 102340
1.86413 102680
1.86728 103020
1.87043 103360
1.87358 103700
1.87673 104040
1.87989 104380
1.88304 104720
1.88619 105060
1.88934 105400
1.89249 105740
1.89565 106080
1.8988 106420
1.90195 106760
1.9051 107100
1.90825 107440
1.91141 107780
1.91456 108120
1.91771 108460
1.92086 108800
1.92401 109140
1.92717 109480
1.93197 67320
2.71051 39100
3.25101 39440
3.42279 39780
3.5142 40120
3.6056 40460
3.66864 40800
3.73168 41140
3.79472 41480
3.86092 41820
3.92396 42160
3.99015 42500
4.05634 42840
4.12253 43180
4.18872 43520
4.25492 43860
4.32426 44200
4.39045 44540
4.4598 44880
4.52914 45220
4.59848 45560
4.67098 45900
4.74032 46240
4.81282 46580
4.88532 46920
4.95781 47260
5.03031 47600
5.1028 47940
5.17845 48280
5.25095 48620
5.3266 48960
5.40224 49300
5.47789 49640
5.55669 49980
5.63234 50320
5.71114 50660
5.78994 51000
5.86874 51340
5.94754 51680
6.02634 52020
6.10829 52360
6.18709 52700
6.26904 53040
6.351 53380
6.43295 53720
6.51805 54060
6.6 54400
6.68511 54740
6.77021 55080
6.85531 55420
6.94042 55760
7.02552 56100
7.11378 56440
7.19888 56780
7.28714 57120
7.37539 57460
7.46365 57800
7.55506 58140
7.64331 58480
7.73472 58820
7.82613 59160
7.91754 59500
8.00895 59840
8.10035 60180
8.19491 60520
8.28632 60860
8.38088 61200
8.47544 61540
8.57 61880
8.66771 62220
8.76227 62560
8.85999 62900
8.9577 63240
9.05541 63580
9.15312 63920
9.25083 64260
9.3517 64600
9.44941 64940
9.55027 65280
9.65114 65620
9.752 65960
9.85602 66300
9.95688 66640
10.0609 66980
10.1649 67320
10.2689 67660
10.3729 68000
10.477 68340
10.5841 68680
10.6881 69020
10.7953 69360
10.9025 69700
11.0096 70040
11.12 70380
11.2271 70720
11.3375 71060
11.4478 71400
11.5581 71740
11.6684 72080
11.7787 72420
11.8922 72760
12.0025 73100
12.116 73440
12.2295 73780
12.3446 42840
12.7716 43180
12.7905 43520
12.8599 43860
12.9308 44200
12.997 44540
13.0663 44880
13.1357 45220
13.205 45560
13.2775 45900
13.3469 46240
13.4194 46580
13.4918 46920
13.5643 47260
13.6368 47600
13.7093 47940
13.785 48280
13.8575 48620
13.9331 48960
14.0088 49300
14.0844 49640
14.1632 49980
14.2389 50320
14.3177 50660
14.3965 51000
14.4753 51340
14.5541 51680
14.6329 52020
14.7148 52360
14.7936 52700
14.8756 53040
14.9575 53380
15.0395 53720
15.1246 54060
15.2065 54400
15.2916 54740
15.3767 55080
15.4618 55420
15.5469 55760
15.6321 56100
15.7203 56440
15.8054 56780
15.8937 57120
15.9819 57460
16.0702 57800
16.1616 58140
16.2498 58480
16.3413 58820
16.4327 59160
16.5241 59500
16.6155 59840
16.7069 60180
16.8014 60520
16.8929 60860
16.9874 61200
17.082 61540
17.1765 61880
17.2742 62220
17.3688 62560
17.4665 62900
17.5642 63240
17.6619 63580
17.7597 63920
17.8574 64260
17.9582 64600
18.0559 64940
18.1568 65280
18.2577 65620
18.3585 65960
18.4625 66300
18.5634 66640
18.6674 66980
18.7714 67320
18.8755 67660
18.9795 68000
19.0835 68340
19.1907 68680
19.2947 69020
19.4018 69360
19.509 69700
19.6162 70040
19.7265 70380
19.8337 70720
19.944 71060
20.0543 71400
20.1646 71740
20.2749 72080
20.3853 72420
20.4987 72760
20.6091 73100
20.7225 73440
20.836 73780
20.9511 42840
21.3781 43180
21.3971 43520
21.4664 43860
21.5373 44200
21.6035 44540
21.6729 44880
21.7422 45220
21.8115 45560
21.884 45900
21.9534 46240
22.0259 46580
22.0984 46920
22.1709 47260
22.2434 47600
22.3159 47940
22.3915 48280
22.464 48620
22.5397 48960
22.6153 49300
22.691 49640
22.7698 49980
22.8454 50320
22.9242 50660
23.003 51000
23.0818 51340
23.1606 51680
23.2394 52020
23.3214 52360
23.4002 52700
23.4821 53040
23.5641 53380
23.646 53720
23.7311 54060
23.8131 54400
23.8982 54740
23.9833 55080
24.0684 55420
24.1535 55760
24.2386 56100
24.3268 56440
24.4119 56780
24.5002 57120
24.5885 57460
24.6767 57800
24.7681 58140
24.8564 58480
24.9478 58820
25.0392 59160
25.1306 59500
25.222 59840
25.3134 60180
25.408 60520
25.4994 60860
25.5939 61200
25.6885 61540
25.7831 61880
25.8808 62220
25.9753 62560
26.073 62900
26.1708 63240
26.2685 63580
26.3662 63920
26.4639 64260
26.5648 64600
26.6625 64940
26.7633 65280
26.8642 65620
26.9651 65960
27.0691 66300
27.1699 66640
27.274 66980
27.378 67320
27.482 67660
27.586 68000
27.69 68340
27.7972 68680
27.9012 69020
28.0084 69360
28.1155 69700
28.2227 70040
28.333 70380
28.4402 70720
28.5505 71060
28.6608 71400
28.7712 71740
28.8815 72080
28.9918 72420
29.1053 72760
29.2156 73100
29.3291 73440
29.4425 73780
29.5576 42840
29.9847 43180
30.0036 43520
30.0729 43860
30.1439 44200
30.21 44540
30.2794 44880
30.3487 45220
30.4181 45560
30.4906 45900
30.5599 46240
30.6324 46580
30.7049 46920
30.7774 47260
30.8499 47600
30.9224 47940
30.998 48280
31.0705 48620
31.1462 48960
31.2218 49300
31.2975 49640
31.3763 49980
31.4519 50320
31.5307 50660
31.6095 51000
31.6883 51340
31.7671 51680
31.8459 52020
31.9279 52360
32.0067 52700
32.0886 53040
32.1706 53380
32.2525 53720
32.3376 54060
32.4196 54400
32.5047 54740
32.5898 55080
32.6749 55420
32.76 55760
32.8451 56100
32.9334 56440
33.0185 56780
33.1067 57120
33.195 57460
33.2832 57800
33.3746 58140
33.4629 58480
33.5543 58820
33.6457 59160
33.7371 59500
33.8285 59840
33.9199 60180
34.0145 60520
34.1059 60860
34.2005 61200
34.295 61540
34.3896 61880
34.4873 62220
34.5819 62560
34.6796 62900
34.7773 63240
34.875 63580
34.9727 63920
35.0704 64260
35.1713 64600
35.269 64940
35.3699 65280
35.4707 65620
35.5716 65960
35.6756 66300
35.7765 66640
35.8805 66980
35.9845 67320
36.0885 67660
36.1925 68000
36.2966 68340
36.4037 68680
36.5077 69020
36.6149 69360
36.7221 69700
36.8292 70040
36.9396 70380
37.0467 70720
37.157 71060
37.2674 71400
37.3777 71740
37.488 72080
37.5983 72420
37.7118 72760
37.8221 73100
37.9356 73440
38.0491 73780
38.1641 42840
38.5912 43180
38.6101 43520
38.6795 43860
38.7504 44200
38.8166 44540
38.8859 44880
38.9553 45220
39.0246 45560
39.0971 45900
39.1664 46240
39.2389 46580
39.3114 46920
39.3839 47260
39.4564 47600
39.5289 47940
39.6046 48280
39.6771 48620
39.7527 48960
39.8284 49300
39.904 49640
39.9828 49980
40.0585 50320
40.1373 50660
40.2161 51000
40.2949 51340
40.3737 51680
40.4525 52020
40.5344 52360
40.6132 52700
40.6952 53040
40.7771 53380
40.8591 53720
40.9442 54060
41.0261 54400
41.1112 54740
41.1963 55080
41.2814 55420
41.3665 55760
41.4516 56100
41.5399 56440
41.625 56780
41.7133 57120
41.8015 57460
41.8898 57800
41.9812 58140
42.0694 58480
42.1608 58820
42.2523 59160
42.3437 59500
42.4351 59840
42.5265 60180
42.621 60520
42.7124 60860
42.807 61200
42.9016 61540
42.9961 61880
43.0938 62220
43.1884 62560
43.2861 62900
43.3838 63240
43.4815 63580
43.5792 63920
43.677 64260
43.7778 64600
43.8755 64940
43.9764 65280
44.0773 65620
44.1781 65960
44.2821 66300
44.383 66640
44.487 66980
44.591 67320
44.6951 67660
44.7991 68000
44.9031 68340
45.0103 68680
45.1143 69020
45.2214 69360
45.3286 69700
45.4358 70040
45.5461 70380
45.6533 70720
45.7636 71060
45.8739 71400
45.9842 71740
46.0945 72080
46.2049 72420
46.3183 72760
46.4286 73100
46.5421 73440
46.6556 73780
46.7707 42840
47.1977 43180
47.2166 43520
47.286 43860
47.3569 44200
47.4231 44540
47.4924 44880
47.5618 45220
47.6311 45560
47.7036 45900
47.773 46240
47.8455 46580
47.918 46920
47.9905 47260
48.063 47600
48.1355 47940
48.2111 48280
48.2836 48620
48.3592 48960
48.4349 49300
48.5105 49640
48.5893 49980
48.665 50320
48.7438 50660
48.8226 51000
48.9014 51340
48.9802 51680
49.059 52020
49.1409 52360
49.2197 52700
49.3017 53040
49.3836 53380
49.4656 53720
49.5507 54060
49.6327 54400
49.7178 54740
49.8029 55080
49.888 55420
49.9731 55760
50.0582 56100
50.1464 56440
50.2315 56780
50.3198 57120
50.408 57460
50.4963 57800
50.5877 58140
50.676 58480
50.7674 58820
50.8588 59160
50.9502 59500
51.0416 59840
51.133 60180
51.2276 60520
51.319 60860
51.4135 61200
51.5081 61540
51.6027 61880
51.7004 62220
51.7949 62560
51.8926 62900
51.9904 63240
52.0881 63580
52.1858 63920
52.2835 64260
52.3843 64600
52.4821 64940
52.5829 65280
52.6838 65620
52.7847 65960
52.8887 66300
52.9895 66640
53.0935 66980
53.1976 67320
53.3016 67660
53.4056 68000
53.5096 68340
53.6168 68680
53.7208 69020
53.828 69360
53.9351 69700
54.0423 70040
54.1526 70380
54.2598 70720
54.3701 71060
54.4804 71400
54.5907 71740
54.7011 72080
54.8114 72420
54.9249 72760
55.0352 73100
55.1487 73440
55.2621 73780
55.3772 42840
55.8043 43180
55.8232 43520
55.8925 43860
55.9634 44200
56.0296 44540
56.099 44880
56.1683 45220
56.2377 45560
56.3102 45900
56.3795 46240
56.452 46580
56.5245 46920
56.597 47260
56.6695 47600
56.742 47940
56.8176 48280
56.8901 48620
56.9658 48960
57.0414 49300
57.1171 49640
57.1959 49980
57.2715 50320
57.3503 50660
57.4291 51000
57.5079 51340
57.5867 51680
57.6655 52020
57.7475 52360
57.8263 52700
57.9082 53040
57.9902 53380
58.0721 53720
58.1572 54060
58.2392 54400
58.3243 54740
58.4094 55080
58.4945 55420
58.5796 55760
58.6647 56100
58.753 56440
58.8381 56780
58.9263 57120
59.0146 57460
59.1028 57800
59.1942 58140
59.2825 58480
59.3739 58820
59.4653 59160
59.5567 59500
59.6481 59840
59.7395 60180
59.8341 60520
59.9255 60860
60.0201 61200
60.1146 61540
60.2092 61880
60.3069 62220
60.4015 62560
60.4992 62900
60.5969 63240
60.6946 63580
60.7923 63920
60.89 64260
60.9909 64600
61.0886 64940
61.1895 65280
61.2903 65620
61.3912 65960
61.4952 66300
61.5961 66640
61.7001 66980
61.8041 67320
61.9081 67660
62.0121 68000
62.1161 68340
62.2233 68680
62.3273 69020
62.4345 69360
62.5417 69700
62.6488 70040
62.7592 70380
62.8663 70720
62.9766 71060
63.087 71400
63.1973 71740
63.3076 72080
63.4179 72420
63.5314 72760
63.6417 73100
63.7552 73440
63.8687 73780
63.9837 42840
64.4108 43180
64.4297 43520
64.4991 43860
64.57 44200
64.6362 44540
64.7055 44880
64.7749 45220
64.8442 45560
64.9167 45900
64.986 46240
